school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,health,absences,subject,Malc,Agrade
0,1,16,0,0,1,2,3,3,3,3,2,2,1,0,0,0,0,0,1,1,1,0,5,3,3,3,0,1,1.0,12.333333333333334
0,0,17,0,1,1,2,4,4,4,1,2,1,2,0,0,0,0,1,1,1,1,1,4,3,2,5,8,1,1.0,15.0
0,1,17,0,0,1,4,4,4,5,3,1,1,1,0,0,0,0,0,1,1,1,0,5,2,3,5,4,1,1.5,13.333333333333334
0,1,16,1,1,1,3,3,5,3,3,2,3,1,0,0,1,0,1,1,1,1,0,3,3,4,3,16,1,4.0,11.0
0,0,17,0,0,1,4,4,4,5,3,1,2,1,1,0,1,0,0,1,1,1,0,4,2,4,2,30,1,2.5,15.0
0,0,16,0,1,1,4,4,5,5,4,1,1,2,0,0,1,0,0,1,1,1,0,4,5,2,3,0,1,1.5,10.666666666666666
0,0,16,0,0,1,4,3,2,3,3,1,1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,2,1,3.0,14.333333333333334
0,0,16,0,0,1,2,3,3,3,4,1,1,2,0,1,1,0,1,1,1,0,0,4,4,3,4,4,1,2.0,11.666666666666666
0,0,17,0,0,1,1,1,3,3,1,1,1,2,0,0,1,0,0,0,1,0,0,4,4,4,1,0,1,2.0,14.666666666666666
0,0,17,1,0,1,2,2,3,3,4,1,1,1,0,0,1,0,0,1,1,1,0,5,3,2,3,21,1,1.5,13.0
0,0,16,1,0,1,2,2,4,4,4,1,2,4,0,0,1,0,1,0,1,1,0,5,3,5,5,6,1,1.0,13.0
0,0,17,0,0,1,3,4,1,4,3,1,1,3,1,0,1,1,0,1,1,1,1,4,4,3,5,14,1,3.5,8.333333333333334
0,0,16,0,0,0,3,1,4,3,1,1,1,2,0,0,1,0,0,1,1,1,0,2,3,3,4,2,1,2.0,11.333333333333334
0,0,16,0,0,1,4,3,5,3,2,1,1,2,0,0,0,0,1,1,1,1,1,1,3,2,1,4,1,1.0,14.666666666666666
0,0,16,0,0,1,1,1,1,3,3,1,2,1,0,0,1,0,0,1,1,0,0,4,3,2,5,2,1,2.5,12.666666666666666
0,0,17,1,0,1,4,3,5,3,4,1,2,3,0,0,1,0,1,1,1,1,1,4,4,2,4,0,1,1.0,11.666666666666666
0,0,19,0,0,1,3,3,3,3,4,3,1,4,0,0,1,0,1,1,1,1,0,4,3,3,3,4,1,1.5,12.0
0,1,17,0,1,1,4,4,4,3,3,1,1,2,0,0,1,0,0,1,1,1,1,5,3,5,3,15,1,4.5,12.333333333333334
0,0,16,0,0,0,2,2,3,3,4,1,1,2,0,1,1,0,0,1,1,1,0,3,3,4,4,0,1,1.0,13.0
0,1,18,0,0,1,2,2,4,3,3,1,1,2,0,0,1,0,1,1,1,1,0,4,4,4,5,10,1,3.0,11.333333333333334
0,0,17,1,1,1,4,4,4,3,2,1,1,1,0,0,1,0,0,1,1,0,0,5,2,1,3,6,1,1.5,11.333333333333334
0,0,17,0,1,1,3,2,3,3,4,1,2,2,0,0,0,0,0,1,1,1,0,4,4,4,1,2,1,2.0,15.0
0,0,17,0,0,1,4,3,3,3,4,1,1,2,0,0,0,0,0,1,1,1,1,3,4,5,1,16,1,3.0,10.0
0,1,18,0,1,1,3,3,4,2,3,2,1,2,0,0,1,0,0,1,1,1,0,3,2,4,4,10,1,3.0,10.0
0,0,17,0,0,1,2,3,1,3,3,2,2,1,0,0,1,0,0,1,1,0,0,3,3,3,3,4,1,2.5,12.666666666666666
0,0,17,0,0,1,2,2,1,1,1,1,1,3,0,0,1,0,1,1,1,1,0,4,3,3,4,0,1,1.0,12.333333333333334
0,0,17,1,0,1,2,1,1,4,4,1,2,2,0,0,1,0,1,1,1,1,0,4,2,5,5,0,1,1.5,10.666666666666666
0,0,17,0,0,1,1,1,1,3,4,1,1,3,0,0,1,0,1,1,1,0,1,4,3,4,5,12,1,1.0,12.0
0,0,16,0,0,1,2,3,4,5,2,1,1,2,0,1,0,0,0,1,1,1,0,2,3,1,3,0,1,1.0,13.333333333333334
0,1,18,0,0,1,2,2,3,3,3,1,2,2,3,0,1,1,0,1,1,1,0,3,3,3,4,9,1,5.0,9.666666666666666
0,0,16,0,0,1,4,4,5,4,3,1,1,3,0,0,1,0,1,0,1,1,0,5,3,2,5,4,1,1.0,15.666666666666666
0,0,18,1,0,1,3,1,3,3,4,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,4,4,1,1.0,8.0
0,0,17,0,0,1,3,2,3,3,1,1,1,2,0,0,0,0,1,0,1,1,0,5,3,4,3,2,1,2.0,17.333333333333332
0,1,17,0,1,1,2,3,4,4,4,2,1,2,0,0,1,0,0,0,1,1,0,5,3,3,3,0,1,2.0,10.666666666666666
0,1,18,0,1,1,2,1,1,3,1,1,4,2,0,1,1,0,1,1,1,1,1,4,3,2,3,2,1,4.5,10.0
0,0,17,0,0,0,2,1,3,3,1,1,2,3,0,0,0,0,1,1,1,1,1,3,2,3,3,0,1,1.5,15.333333333333334
0,0,17,0,1,1,4,3,2,3,4,2,1,2,0,0,0,0,1,1,1,1,1,3,2,3,3,0,1,1.5,12.666666666666666
0,1,17,1,0,1,2,2,3,3,1,2,2,2,0,0,1,0,1,1,1,1,0,4,5,2,1,0,1,1.0,12.666666666666666
0,1,17,0,0,1,4,4,5,5,4,1,1,2,0,1,1,0,1,1,1,1,1,4,5,5,2,0,1,2.0,13.0
0,1,16,0,0,1,4,4,2,3,4,2,1,2,0,0,1,0,1,1,1,1,0,4,2,4,1,0,1,3.0,13.333333333333334
0,1,16,0,1,1,1,1,3,3,3,1,2,2,0,0,1,0,0,1,1,1,0,3,4,2,5,2,1,1.0,9.0
0,1,16,0,0,1,3,2,1,3,4,1,2,3,0,0,0,0,1,1,1,1,1,5,3,3,2,0,1,2.0,12.0
0,1,17,0,1,1,2,2,3,3,3,2,1,2,0,0,0,0,1,0,1,1,1,4,4,2,4,0,1,5.0,16.0
0,0,16,0,0,1,2,1,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,4,5,2,5,4,1,1.0,9.666666666666666
0,0,16,0,0,0,4,1,3,3,3,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,5,0,1,1.5,13.333333333333334
0,0,18,0,1,0,2,4,4,3,1,1,2,2,1,0,1,0,0,1,1,1,0,4,3,3,3,18,1,1.0,10.0
0,0,18,0,1,1,2,2,1,4,1,1,1,2,1,0,1,0,0,0,1,1,1,5,3,1,5,16,1,1.0,9.0
0,0,18,0,0,1,3,3,3,3,1,1,2,1,1,0,0,0,0,1,0,1,0,4,1,1,3,14,1,1.0,7.333333333333333
0,1,18,0,0,1,2,2,3,1,1,3,1,1,1,0,1,0,1,0,0,1,1,4,4,3,1,26,1,2.0,7.666666666666667
0,1,17,0,0,1,4,4,5,5,1,1,1,1,0,0,1,0,1,0,1,1,0,4,2,1,5,6,1,1.5,9.0
0,0,17,0,0,1,3,2,3,3,1,2,1,2,0,0,0,0,1,1,1,0,0,5,4,2,3,4,1,1.0,14.333333333333334
0,0,17,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1,1,1,4,3,2,4,10,1,1.5,10.333333333333334
0,0,16,0,0,1,1,2,3,3,1,1,1,1,0,0,0,0,0,1,0,1,0,5,3,5,5,4,1,1.5,11.333333333333334
0,0,17,1,0,1,2,1,1,4,1,1,3,2,0,0,0,0,1,1,1,0,0,2,1,1,3,2,1,1.0,13.0
0,0,17,1,1,0,1,4,3,3,1,3,4,1,1,0,1,0,0,1,1,1,0,5,5,4,5,14,1,1.0,8.666666666666666
0,1,18,0,0,1,2,2,3,4,4,2,1,2,0,0,0,0,0,1,0,1,0,5,5,4,2,16,1,4.0,7.666666666666667
0,0,17,0,1,0,2,2,3,3,3,1,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,8,1,1.0,10.0
0,0,17,1,1,1,1,1,1,3,1,1,2,3,0,0,0,0,1,1,1,1,0,4,3,3,5,4,1,2.0,14.666666666666666
0,0,17,0,1,0,4,2,5,3,1,1,1,2,0,0,1,0,1,1,1,0,0,4,3,2,4,4,1,1.0,14.333333333333334
0,1,17,0,1,1,4,3,2,3,1,1,2,2,0,0,0,0,1,1,1,1,1,2,5,5,5,8,1,2.5,15.0
0,1,17,1,1,0,4,4,5,3,1,1,2,2,0,0,1,0,0,1,1,1,0,3,3,3,4,0,1,2.5,12.0
0,1,16,0,1,1,4,3,5,3,1,1,1,1,0,0,0,0,1,0,1,1,0,5,4,5,3,7,1,1.0,14.333333333333334
0,1,16,0,0,1,4,4,4,4,1,1,1,1,0,0,0,1,1,1,1,1,0,5,3,2,5,4,1,1.5,14.666666666666666
0,0,17,0,0,1,4,4,5,4,1,1,1,2,0,0,1,1,0,1,1,1,1,5,3,1,5,2,1,2.5,11.333333333333334
0,1,17,1,0,1,1,1,3,3,3,2,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,2,1,1.0,14.0
0,0,17,0,0,1,3,3,4,3,3,1,2,3,0,0,1,0,0,1,1,1,1,4,2,2,5,10,1,2.5,11.0
0,0,17,0,0,1,1,1,1,3,1,1,1,2,0,1,0,0,0,0,1,0,1,4,3,2,4,10,1,1.0,9.666666666666666
0,0,18,0,0,1,2,1,3,3,1,3,2,3,0,0,1,0,0,0,1,1,1,4,4,4,3,10,1,1.0,11.0
0,1,16,0,0,1,2,1,3,3,1,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,4,7,1,1.0,15.666666666666666
0,0,17,0,0,1,1,1,3,4,1,2,1,2,0,0,1,0,0,1,1,0,0,4,3,4,5,4,1,1.5,10.666666666666666
0,1,17,0,0,1,2,3,3,3,1,2,2,1,0,0,0,0,0,1,1,1,0,5,2,2,2,2,1,1.0,11.333333333333334
0,1,22,0,0,1,3,1,4,4,2,1,1,1,3,0,0,0,0,0,0,1,1,5,4,5,1,12,1,5.0,6.666666666666667
0,1,18,1,1,1,3,3,3,4,1,1,1,2,0,0,1,0,0,1,1,1,1,4,3,3,5,8,1,2.0,9.666666666666666
0,1,16,0,0,1,0,2,3,3,2,1,1,1,0,0,0,0,0,0,1,1,0,4,3,2,5,0,1,3.0,11.333333333333334
0,1,18,0,0,1,3,2,4,3,1,1,2,1,0,0,0,0,0,1,0,1,0,4,4,5,5,8,1,3.0,7.333333333333333
0,1,16,0,0,1,3,3,1,3,4,3,3,2,1,1,1,0,0,0,1,1,0,5,3,3,2,4,1,2.0,10.0
0,1,18,0,0,1,2,1,4,4,2,1,1,1,2,0,0,0,0,0,0,1,0,3,2,5,5,4,1,3.5,7.0
0,1,16,1,0,1,2,1,3,3,1,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,3,2,1,2.0,13.0
0,1,17,1,0,1,2,1,3,3,1,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,5,0,1,3.0,12.333333333333334
0,1,17,0,1,1,1,1,2,3,1,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,5,0,1,1.5,9.666666666666666
0,0,18,0,1,0,2,1,3,3,1,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,5,2,1,2.0,12.333333333333334
0,0,17,0,1,1,4,2,5,4,4,1,1,4,0,0,1,0,1,1,1,1,0,4,2,3,4,2,1,1.0,15.333333333333334
0,0,19,0,0,1,2,2,4,4,3,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,5,0,1,1.0,10.333333333333334
0,1,18,0,1,1,2,1,4,3,1,1,3,2,1,0,0,0,1,0,0,1,0,4,4,5,5,4,1,4.0,10.666666666666666
0,0,17,1,0,1,4,2,3,3,1,1,1,3,0,0,1,0,1,1,1,1,0,4,3,4,5,2,1,2.0,12.333333333333334
0,0,18,0,1,1,1,1,3,1,3,1,1,3,0,0,1,0,0,0,1,0,0,4,4,3,3,4,1,2.5,12.333333333333334
0,0,18,1,0,1,2,2,3,3,3,1,1,2,0,1,0,0,0,1,1,0,0,3,2,3,5,4,1,1.0,11.666666666666666
0,1,19,0,1,0,4,3,4,1,4,1,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,4,1,1.0,12.666666666666666
0,1,18,0,0,1,2,1,3,3,3,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,4,2,1,1.5,16.0
0,1,17,1,0,1,2,2,3,4,2,1,2,1,0,0,0,0,0,0,0,0,0,5,2,2,4,0,1,1.0,9.666666666666666
0,0,17,0,1,1,2,2,4,4,1,2,1,4,0,0,0,0,1,1,1,1,1,3,4,1,2,2,1,1.0,11.0
0,0,20,1,0,1,2,1,3,3,1,3,2,2,0,0,1,1,1,1,0,1,1,1,2,3,2,8,1,1.5,11.333333333333334
0,0,18,0,0,1,4,3,4,3,3,2,1,2,0,0,1,0,0,1,1,1,1,3,1,2,2,2,1,2.0,15.0
0,1,18,0,0,1,4,3,5,3,1,1,1,2,0,0,1,0,0,0,1,1,0,4,3,2,3,2,1,1.0,10.333333333333334
0,1,18,1,0,1,3,2,3,3,1,1,1,3,0,0,0,0,1,0,1,0,0,5,3,2,3,2,1,1.0,11.0
0,0,17,0,0,1,3,3,3,3,3,1,1,3,0,0,0,0,1,0,1,0,0,3,2,3,4,2,1,1.0,13.333333333333334
0,0,18,0,0,1,2,2,1,4,3,1,1,3,0,0,1,0,1,1,1,1,1,4,3,3,3,0,1,1.0,12.0
0,1,17,0,0,1,2,2,3,3,3,2,2,1,0,0,0,0,0,1,0,1,0,4,4,4,4,8,1,2.5,8.333333333333334
0,1,18,1,1,0,3,4,3,3,4,1,2,2,0,0,1,0,1,1,1,1,0,4,2,5,1,6,1,3.5,15.666666666666666
0,1,17,0,0,1,3,1,4,3,2,1,1,2,0,0,0,0,1,1,1,1,1,5,4,4,5,0,1,3.5,12.0
0,0,18,1,0,1,4,4,5,3,4,1,2,2,0,0,0,0,1,1,1,1,0,4,3,4,4,8,1,2.0,11.0
0,1,18,0,0,1,4,2,2,3,4,2,1,2,0,0,1,0,1,1,1,1,1,5,4,5,5,4,1,2.0,12.0
0,0,18,1,0,1,2,1,3,3,4,1,2,2,0,0,1,0,0,1,0,1,1,4,3,5,3,12,1,1.5,9.0
0,0,19,0,0,1,3,3,3,4,3,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,5,16,1,3.0,11.666666666666666
0,0,18,0,0,1,2,3,3,4,4,2,1,4,0,0,1,0,1,1,1,1,1,4,5,5,2,10,1,2.0,16.0
0,0,18,0,1,1,1,1,3,3,3,1,2,2,0,0,1,0,0,0,1,0,0,4,4,3,3,2,1,1.0,13.0
0,1,17,1,0,1,1,2,1,1,3,1,1,2,0,0,1,0,1,0,1,0,1,3,5,2,1,2,1,2.0,17.0
0,0,18,0,0,1,2,1,3,3,3,1,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,8,1,1.5,14.333333333333334
0,0,17,0,0,1,2,4,1,2,4,1,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,6,1,1.0,15.666666666666666
0,0,17,0,1,1,2,2,4,3,1,1,2,2,0,1,1,0,0,1,1,1,1,4,4,4,5,6,1,2.5,12.0
0,0,18,1,0,0,3,2,3,4,3,1,2,2,0,0,0,0,0,0,0,1,1,4,1,1,5,15,1,1.0,10.333333333333334
0,1,18,0,0,1,4,4,5,4,3,1,2,1,0,0,0,0,1,1,1,1,0,3,2,4,3,6,1,2.5,11.666666666666666
0,0,18,0,0,1,4,4,2,2,4,2,1,2,1,1,1,0,1,1,1,1,1,2,4,4,4,2,1,1.0,13.0
0,0,17,0,0,1,2,2,3,4,4,2,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,8,1,1.0,14.333333333333334
0,0,19,1,0,1,3,2,4,4,4,2,1,2,1,1,1,0,0,1,0,1,0,3,3,3,3,0,1,3.5,9.0
0,1,18,0,1,1,4,3,5,4,1,1,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,0,1,1.5,10.0
0,1,18,0,0,1,1,2,1,3,3,3,2,1,0,0,0,0,0,0,0,1,0,3,4,4,4,10,1,3.0,10.333333333333334
0,1,17,0,1,0,4,1,4,3,3,1,2,1,0,0,0,0,1,1,1,1,1,4,5,4,5,22,1,3.0,10.666666666666666
0,1,17,0,1,0,3,2,5,4,3,1,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,18,1,3.5,13.0
0,0,18,1,1,1,1,1,1,3,4,1,2,4,0,0,1,0,1,1,1,0,0,5,2,2,3,2,1,1.0,17.333333333333332
0,0,18,0,0,1,1,1,3,3,3,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,4,0,1,1.0,12.666666666666666
0,0,17,0,0,1,2,2,3,3,1,1,1,2,0,0,1,0,0,0,1,1,0,5,4,5,5,12,1,1.5,12.666666666666666
0,0,18,0,0,1,2,1,3,3,4,1,2,2,0,0,0,0,1,1,1,1,1,4,3,1,5,10,1,1.0,13.0
0,1,17,0,0,1,1,1,3,3,4,2,1,2,0,0,0,0,0,0,1,1,0,4,3,3,4,0,1,1.5,12.0
0,0,18,0,0,1,2,2,1,1,2,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,2,0,1,1.5,18.0
0,0,17,0,0,1,1,1,4,5,4,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,3,0,1,1.0,13.333333333333334
0,1,18,0,0,1,2,1,4,4,4,1,1,3,0,0,0,0,1,1,1,1,0,4,2,4,2,0,1,2.0,14.666666666666666
0,1,18,0,1,0,4,4,5,5,4,1,1,2,0,0,1,0,1,1,1,1,0,5,4,3,2,0,1,1.0,17.0
0,1,18,0,0,1,4,2,5,3,3,1,1,2,0,0,1,0,1,1,1,1,1,4,3,2,5,2,1,2.5,15.666666666666666
0,0,17,0,0,1,4,3,2,4,4,1,1,3,0,0,1,0,0,1,1,1,0,4,2,2,3,0,1,1.5,17.666666666666668
0,0,17,1,1,1,3,1,4,3,4,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,3,0,1,1.0,18.666666666666668
0,1,18,1,1,1,3,2,4,3,4,1,2,3,0,0,1,0,1,1,1,1,0,5,4,2,4,0,1,1.0,14.666666666666666
0,1,17,0,0,1,3,3,2,3,3,1,1,1,0,0,1,0,0,1,1,1,0,4,4,3,5,0,1,2.0,14.666666666666666
0,0,19,0,0,1,4,4,2,3,4,3,2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,2,1,2.5,13.333333333333334
0,0,18,0,1,1,4,3,3,3,3,3,2,2,0,0,1,0,0,1,1,1,1,4,4,5,2,0,1,1.5,13.666666666666666
0,0,18,0,0,1,4,3,3,3,4,2,1,4,0,0,1,0,0,1,1,1,0,4,3,3,3,0,1,1.0,16.666666666666668
0,1,18,0,1,1,4,4,5,5,3,1,1,1,0,0,1,0,0,1,1,1,1,1,4,2,1,0,1,2.0,17.666666666666668
0,0,18,0,1,0,4,4,2,3,3,1,1,2,0,0,1,1,0,1,1,1,1,4,2,4,4,0,1,1.0,14.666666666666666
0,1,17,0,1,1,4,4,3,5,3,2,2,1,0,0,0,0,0,1,1,1,0,4,1,1,5,0,1,2.0,12.666666666666666
0,0,17,1,0,1,4,4,4,4,4,1,2,3,0,0,1,0,1,1,1,1,0,5,3,4,5,0,1,1.0,7.333333333333333
0,0,17,0,0,1,4,2,3,3,4,1,2,3,0,0,1,0,0,1,1,1,0,4,3,3,3,0,1,1.0,16.0
0,0,17,0,0,1,3,2,2,2,4,2,1,4,0,0,1,0,1,0,1,1,0,5,2,2,5,0,1,1.5,18.0
0,1,19,1,1,1,2,1,1,4,1,1,2,3,1,0,0,0,1,1,1,1,1,4,3,1,5,0,1,1.0,10.0
0,1,20,0,0,0,3,2,4,3,1,3,1,1,2,0,0,0,1,1,1,0,0,5,5,3,5,0,1,1.0,14.666666666666666
0,1,19,1,0,1,3,3,3,4,4,2,1,2,0,0,0,0,1,1,1,0,1,4,5,3,5,0,1,1.5,10.333333333333334
0,0,18,0,0,1,1,4,3,5,3,1,1,2,0,1,1,0,0,0,1,0,1,3,4,4,5,2,1,1.5,10.333333333333334
0,0,18,0,0,1,2,1,4,3,1,1,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,1.5,13.0
0,0,17,0,0,1,2,3,3,3,1,2,2,2,0,0,0,0,1,1,1,1,1,4,2,1,3,2,1,1.0,12.333333333333334
0,0,17,1,0,1,4,4,5,5,1,1,1,1,0,0,0,0,1,1,1,1,0,4,4,4,5,2,1,1.0,16.0
0,0,18,0,0,1,4,3,3,3,1,1,1,3,0,0,1,0,1,1,1,1,1,4,3,4,5,2,1,1.0,15.333333333333334
0,0,18,0,1,1,4,3,2,4,1,1,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,8,1,2.5,13.0
0,0,17,1,0,1,3,4,1,4,1,2,1,3,0,0,1,0,1,0,1,1,0,4,3,4,5,2,1,3.5,15.666666666666666
0,0,18,0,0,1,3,3,1,3,1,2,1,2,0,0,1,0,0,1,1,1,0,4,1,4,3,8,1,1.0,12.333333333333334
0,1,19,0,0,1,4,2,2,3,1,1,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,9,1,1.0,10.333333333333334
0,0,18,0,0,1,4,4,5,3,1,1,1,2,0,0,1,0,0,1,1,1,0,4,4,4,5,0,1,3.0,12.0
0,0,18,0,0,1,3,4,3,3,1,1,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,4,1,1.0,12.333333333333334
0,0,17,0,0,1,4,4,2,2,1,1,1,1,0,0,0,0,1,1,1,1,0,5,3,4,5,2,1,1.5,15.333333333333334
0,0,17,0,0,0,4,3,4,4,1,1,1,2,0,0,1,0,0,1,1,1,1,5,2,2,5,14,1,1.5,15.333333333333334
0,0,17,0,1,0,3,3,4,3,3,1,1,2,0,1,1,0,0,1,1,1,0,5,3,3,5,0,1,1.0,12.333333333333334
0,0,17,0,1,1,2,1,3,3,3,2,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,1,2.0,12.333333333333334
0,1,18,0,1,1,4,4,3,3,4,2,1,1,0,0,1,0,0,1,1,1,0,4,2,5,5,2,1,3.5,9.333333333333334
0,0,19,0,0,1,1,1,3,3,1,3,3,3,0,0,0,0,1,1,0,0,1,1,5,5,5,12,1,3.5,10.333333333333334
0,0,19,0,1,0,1,1,3,3,1,3,3,2,2,0,1,0,0,0,1,1,1,5,3,4,4,2,1,1.0,8.333333333333334
0,0,18,0,0,1,2,2,3,3,1,1,1,1,0,0,1,0,1,1,1,1,1,4,3,5,5,2,1,3.0,10.0
0,0,17,0,0,1,2,2,3,3,1,1,1,2,0,0,1,0,0,1,1,0,1,4,2,2,3,4,1,1.0,13.333333333333334
0,0,17,1,1,1,2,2,4,4,1,1,1,3,0,0,1,0,1,1,1,1,0,3,3,2,3,0,1,2.0,10.666666666666666
0,0,17,0,0,1,3,1,4,4,1,2,1,3,0,0,1,0,0,0,1,1,0,3,4,3,5,0,1,2.5,17.333333333333332
0,0,17,0,1,1,0,2,1,1,3,2,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,0,1,2.5,14.333333333333334
0,0,18,0,0,1,1,1,3,3,3,1,2,3,0,0,0,0,1,1,1,1,0,4,5,5,2,0,1,1.5,14.0
0,1,18,0,0,1,4,4,3,3,1,1,1,3,0,0,0,0,1,1,1,1,0,4,3,3,3,0,1,2.0,13.333333333333334
0,1,17,0,0,1,3,3,3,4,4,1,1,1,0,0,0,0,1,0,1,1,0,4,3,5,5,0,1,4.0,17.333333333333332
0,1,17,1,0,1,2,2,4,3,1,1,4,1,0,0,1,0,0,1,1,1,0,4,4,5,4,2,1,5.0,10.333333333333334
0,0,17,0,0,1,4,4,5,4,1,1,1,3,0,0,1,0,1,1,1,1,0,5,4,4,4,0,1,2.0,12.666666666666666
0,0,17,0,0,1,4,4,5,5,1,1,2,3,0,0,1,0,0,0,1,1,1,4,3,3,4,4,1,1.5,14.666666666666666
0,0,17,0,0,1,3,3,1,3,1,1,1,1,0,0,1,1,1,1,1,1,0,4,2,5,5,2,1,3.5,11.333333333333334
0,1,18,0,1,1,2,2,3,3,1,1,1,4,0,0,1,1,1,1,1,1,0,4,5,5,5,0,1,3.0,11.333333333333334
0,1,19,1,0,1,3,2,1,4,3,3,1,1,0,0,1,0,0,0,1,0,1,5,3,4,5,0,1,2.0,10.333333333333334
0,0,18,0,0,1,2,2,1,3,1,1,4,2,0,0,0,0,1,1,1,0,1,4,2,5,2,2,1,1.0,9.666666666666666
0,0,17,1,0,1,2,4,1,3,1,2,1,3,0,0,1,0,0,1,1,1,1,4,4,3,5,0,1,1.0,15.0
0,1,18,0,0,1,2,2,3,3,4,1,1,1,0,0,0,0,0,0,1,1,0,5,4,2,5,6,1,1.5,14.666666666666666
0,0,18,0,0,1,3,3,4,4,3,1,1,2,0,0,0,0,1,1,1,1,0,5,3,4,4,8,1,1.0,11.0
0,0,18,0,1,1,2,2,3,3,3,3,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,0,1,1.0,10.333333333333334
0,0,18,1,0,1,2,2,1,3,1,1,2,4,0,0,0,0,1,1,1,0,0,4,4,4,4,6,1,1.0,13.666666666666666
0,0,17,0,0,1,3,4,4,3,1,1,1,3,0,0,0,0,0,1,1,1,0,4,4,5,5,8,1,2.0,12.666666666666666
0,0,17,0,0,1,3,2,3,3,3,1,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,0,1,2.5,13.333333333333334
0,0,18,0,1,1,3,3,4,4,3,1,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,4,1,1.0,14.333333333333334
0,0,17,1,0,0,3,2,3,3,3,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,0,1,2.5,14.666666666666666
0,1,18,0,0,1,4,4,5,4,3,2,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,0,1,2.0,12.333333333333334
0,1,18,0,1,1,3,4,4,3,3,1,1,2,0,0,0,0,1,1,1,1,1,4,3,3,5,6,1,2.0,16.333333333333332
0,0,17,0,0,0,2,2,1,1,3,2,1,2,0,0,1,0,0,1,1,1,1,3,3,1,4,18,1,1.5,12.0
0,0,18,0,0,1,2,3,1,3,1,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,3,0,1,1.5,12.333333333333334
0,0,18,0,0,1,3,2,3,4,2,1,1,3,0,0,0,0,0,1,1,1,1,5,4,3,1,4,1,2.5,15.666666666666666
0,1,18,1,0,1,4,3,5,4,1,1,1,3,0,0,0,0,0,1,1,1,1,5,3,2,4,4,1,1.5,15.333333333333334
0,1,18,0,0,1,4,3,5,3,1,1,1,3,0,0,1,0,0,1,1,1,1,5,4,5,5,0,1,2.5,13.666666666666666
0,0,17,0,0,1,4,3,2,3,4,1,1,3,0,0,1,0,1,1,1,1,1,4,4,3,4,0,1,2.0,12.0
0,0,17,0,0,1,2,1,4,3,1,1,2,2,0,0,1,0,1,1,1,1,1,4,3,4,1,10,1,2.0,14.0
0,0,17,0,0,1,2,1,4,3,4,1,1,2,0,0,1,0,1,1,1,1,0,4,3,5,4,4,1,3.0,14.666666666666666
0,0,19,0,1,0,2,3,1,3,3,3,2,1,1,0,0,0,0,1,0,1,0,2,2,3,5,16,1,3.5,10.666666666666666
0,0,17,0,0,1,3,1,3,1,3,1,1,1,1,0,1,1,0,1,1,1,1,4,1,2,3,6,1,1.0,12.0
0,0,21,0,1,1,4,4,3,3,4,3,1,3,2,0,0,1,1,1,1,1,0,3,3,2,5,0,1,1.0,11.0
0,1,18,0,1,1,2,2,4,4,4,1,1,2,0,0,1,0,1,0,0,1,0,4,4,4,3,11,1,2.0,10.666666666666666
0,1,18,0,1,0,3,4,3,3,4,3,1,2,0,0,0,0,1,1,1,1,1,4,3,5,2,9,1,2.5,14.0
